point_id	scenario	seed	cum_E_adult	cum_E_child	cum_I_adult	cum_I_child	cum_R_adult	cum_R_child	cum_S_adult	cum_S_child	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
50	baseline	3	30693	30409	35932	35870	399537	403667	38838	35054	0	0	0	0	5000	5000	0	0	3004	3129	1869	1905	5000	5000	5000	4990	10	9	14	14	74	88	0	0
51	baseline	1	18962	19078	24515	25116	386425	393359	75098	67447	0	0	0	0	4996	5000	4	0	1813	1837	1627	1655	4996	5000	5000	4990	17	16	21	18	64	66	0	0
51	baseline	2	19282	19011	24716	25287	394498	401465	66504	59237	0	0	0	0	4997	4999	3	1	1786	1914	1575	1758	4997	4999	5000	4990	15	14	19	17	62	65	0	0
51	baseline	3	19492	19063	24933	24888	391570	399428	69005	61621	0	0	0	0	5000	5000	0	0	1859	1883	1660	1669	5000	5000	5000	4990	16	15	20	18	62	65	0	0
52	baseline	1	12006	12039	17122	17246	440523	444158	35349	31557	0	0	0	0	5000	5000	0	0	2110	2150	1861	1867	5000	5000	5000	4990	8	7	10	9	42	37	0	0
52	baseline	2	12198	11942	17202	17173	441994	445429	33606	30456	0	0	0	0	5000	5000	0	0	2091	2253	1853	1990	5000	5000	5000	4990	8	7	10	9	41	35	0	0
52	baseline	3	12449	12205	17388	17299	441909	445702	33254	29794	0	0	0	0	5000	5000	0	0	2174	2244	1912	1891	5000	5000	5000	4990	8	7	10	9	39	44	0	0
53	baseline	1	7654	7588	49097	49238	410802	414278	37447	33896	0	0	0	1	5000	4999	0	0	1644	1630	3289	3306	5000	4999	5000	4990	8	7	11	10	80	74	0	0
53	baseline	2	7843	7566	49383	49037	414553	418187	33221	30210	0	0	0	1	5000	4999	0	0	1663	1747	3284	3327	5000	4999	5000	4990	7	7	10	10	94	96	0	0
53	baseline	3	7681	7690	49197	49429	414724	417545	33398	30336	0	0	0	1	5000	4999	0	0	1623	1753	3320	3328	5000	4999	5000	4990	7	7	10	10	77	90	0	0
54	baseline	1	42948	43813	34006	34029	383717	388566	44329	38592	0	0	1	0	4999	5000	0	0	3391	3417	1608	1566	4999	5000	5000	4990	11	10	16	14	95	88	0	0
54	baseline	2	44183	44497	34379	33844	385999	390731	40439	35928	0	0	1	1	4999	4999	0	0	3342	3385	1542	1612	4999	4999	5000	4990	10	9	16	14	95	96	0	0
54	baseline	3	44785	44123	33752	34399	387249	391526	39214	34952	0	0	0	2	5000	4998	0	0	3383	3455	1513	1570	5000	4998	5000	4990	10	9	15	15	98	96	0	0
55	baseline	1	26742	27382	23445	23795	359137	368754	95676	85069	0	0	0	0	4991	5000	9	0	1864	1917	1295	1321	4991	5000	5000	4990	22	20	25	24	85	82	0	0
55	baseline	2	27777	27773	23490	23606	362398	371190	91335	82431	0	0	0	0	4994	4999	6	1	1814	1952	1245	1339	4994	4999	5000	4990	21	20	24	23	80	83	0	0
55	baseline	3	28203	27374	23534	23501	366430	376909	86833	77216	0	0	0	0	4998	5000	2	0	1936	1964	1270	1316	4998	5000	5000	4990	20	19	24	22	72	77	0	0
56	baseline	1	17132	17663	43505	43063	403763	408249	40600	36025	0	0	0	0	5000	5000	0	0	2517	2518	2597	2571	5000	5000	5000	4990	9	9	13	12	93	69	0	0
56	baseline	2	17532	17464	42802	43191	407804	411394	36862	32951	0	0	0	0	5000	5000	0	0	2496	2542	2555	2584	5000	5000	5000	4990	9	8	13	12	92	94	0	0
56	baseline	3	17704	18038	43423	43516	406890	409923	36983	33523	0	0	0	1	5000	4999	0	0	2507	2545	2582	2516	5000	4999	5000	4990	9	8	13	12	77	90	0	0
57	baseline	1	10845	10954	30183	29825	416531	420968	47441	43253	0	0	0	0	5000	5000	0	0	1738	1772	2440	2449	5000	5000	5000	4990	11	10	13	12	71	61	0	0
57	baseline	2	11135	11045	30384	29647	420346	424741	43135	39567	0	0	0	0	5000	5000	0	0	1735	1863	2412	2518	5000	5000	5000	4990	10	9	13	12	63	56	0	0
57	baseline	3	11303	11307	30357	29451	420730	425440	42610	38802	0	0	0	0	5000	5000	0	0	1775	1863	2417	2413	5000	5000	5000	4990	10	9	13	12	55	60	0	0
58	baseline	1	6772	6926	20685	20646	454442	456676	23101	20752	0	0	0	0	5000	5000	0	0	2116	1964	2690	2669	5000	5000	5000	4990	5	5	7	6	39	42	0	0
58	baseline	2	7034	7004	20600	20765	454694	456326	22672	20905	0	0	0	0	5000	5000	0	0	2093	2019	2624	2665	5000	5000	5000	4990	5	5	7	6	39	43	0	0
58	baseline	3	7183	7027	20728	20676	455200	457294	21889	20003	0	0	0	0	5000	5000	0	0	2093	1976	2642	2682	5000	5000	5000	4990	5	4	7	6	41	44	0	0
59	baseline	1	39342	39888	37794	38919	344095	351650	83769	74543	0	0	1	0	4999	5000	0	0	2465	2553	1606	1636	4999	5000	5000	4990	20	19	25	24	93	100	0	0
59	baseline	2	40357	40749	38731	38386	343597	351268	82315	74597	0	0	1	2	4999	4998	0	0	2495	2577	1584	1665	4999	4998	5000	4990	20	18	25	23	98	90	0	0
59	baseline	3	40906	39374	38529	38344	347985	358190	77580	69092	1	0	2	1	4997	4999	0	0	2539	2545	1581	1627	4997	4999	5000	4990	19	18	25	23	90	98	0	0
60	baseline	1	25335	24970	26416	26775	411399	416482	41850	36773	0	0	0	0	5000	5000	0	0	2783	2825	1733	1770	5000	5000	5000	4990	10	9	14	12	71	61	0	0
60	baseline	2	25292	24902	26819	26114	414051	419869	38838	34115	0	0	0	0	5000	5000	0	0	2752	2816	1739	1770	5000	5000	5000	4990	10	9	13	12	63	56	0	0
60	baseline	3	25681	24735	26562	26483	413706	418502	39051	35280	0	0	0	0	5000	5000	0	0	2791	2885	1770	1813	5000	5000	5000	4990	10	9	13	12	60	65	0	0
61	baseline	1	15707	16016	18499	18257	421304	425883	49490	44844	0	0	0	0	5000	5000	0	0	2071	2118	1658	1620	5000	5000	5000	4990	11	10	14	12	51	44	0	0
61	baseline	2	15809	15901	18486	18523	424315	428482	46390	42094	0	0	0	0	4999	5000	1	0	2024	2162	1583	1725	4999	5000	5000	4990	11	10	13	13	49	49	0	0
61	baseline	3	16428	15742	18653	18154	424223	430161	45696	40943	0	0	0	0	5000	5000	0	0	2092	2146	1665	1684	5000	5000	5000	4990	11	10	13	12	47	46	0	0
62	baseline	1	9984	10237	47442	46105	424682	428077	22892	20581	0	0	1	0	4999	5000	0	0	2613	2498	3199	3150	4999	5000	5000	4990	5	5	8	8	80	72	0	0
62	baseline	2	10339	10046	46799	47142	425865	427728	21997	20084	0	0	0	0	5000	5000	0	0	2589	2463	3175	3180	5000	5000	5000	4990	5	5	8	8	92	94	0	0
62	baseline	3	10207	10110	46527	46456	427671	429830	20595	18604	0	0	1	0	4999	5000	0	0	2505	2589	3180	3231	4999	5000	5000	4990	5	4	8	7	73	90	0	0
63	baseline	1	6453	6203	32230	32276	407033	412955	59284	53566	0	0	0	0	5000	5000	0	0	958	981	2511	2604	5000	5000	5000	4990	12	12	15	14	71	63	0	0
63	baseline	2	6441	6276	32722	32724	409401	415271	56436	50729	0	0	0	0	4997	5000	3	0	976	1019	2544	2677	4997	5000	5000	4990	12	11	15	14	68	68	0	0
63	baseline	3	6488	6525	32791	32499	409774	415350	55947	50626	0	0	0	0	4997	4999	3	1	1003	1059	2516	2617	4997	4999	5000	4990	12	11	15	14	68	57	0	0
64	baseline	1	36115	35909	22366	22789	379275	385742	67244	60560	0	0	0	0	5000	5000	0	0	2624	2713	1254	1257	5000	5000	5000	4990	16	15	20	18	98	82	0	0
64	baseline	2	37216	36765	22499	22427	383654	391134	61631	54674	0	0	0	0	5000	5000	0	0	2648	2747	1202	1262	5000	5000	5000	4990	15	14	19	17	84	94	0	0
64	baseline	3	36712	35983	22882	22366	384474	392531	60932	54120	0	0	0	0	5000	5000	0	0	2718	2722	1271	1233	5000	5000	5000	4990	15	14	18	18	88	75	0	0
65	baseline	1	22411	23373	41607	41194	373280	379668	67702	60765	0	0	0	0	5000	5000	0	0	2160	2236	2150	2172	5000	5000	5000	4990	15	15	20	19	84	93	0	0
65	baseline	2	23434	22789	41524	41400	378758	385350	61284	55461	0	0	0	0	5000	5000	0	0	2168	2307	2123	2220	5000	5000	5000	4990	15	13	19	19	92	94	0	0
65	baseline	3	23886	23021	42241	40903	377644	385563	61229	55513	0	0	0	1	5000	4999	0	0	2217	2259	2157	2113	5000	4999	5000	4990	15	13	19	18	98	92	0	0
66	baseline	1	14178	14594	28873	29174	428887	431292	33062	29940	0	0	0	0	5000	5000	0	0	2379	2577	2353	2379	5000	5000	5000	4990	8	7	10	10	57	52	0	0
66	baseline	2	14577	14964	28780	29043	430372	432359	31271	28634	0	0	0	0	5000	5000	0	0	2460	2609	2332	2363	5000	5000	5000	4990	7	7	10	10	63	54	0	0
66	baseline	3	14824	14990	28873	28471	430771	434091	30532	27448	0	0	0	0	5000	5000	0	0	2485	2520	2312	2276	5000	5000	5000	4990	7	7	10	10	53	57	0	0
67	baseline	1	9133	9133	20044	19879	412846	421294	62977	54694	0	0	0	0	4983	5000	17	0	1280	1264	1865	1843	4983	5000	5000	4990	13	12	16	14	56	45	0	0
67	baseline	2	9149	9061	19993	20062	417383	424006	58475	51871	0	0	0	0	4991	4998	9	2	1183	1270	1817	1924	4991	4998	5000	4990	12	11	15	14	44	48	0	0
67	baseline	3	9262	9171	20265	19914	416740	423551	58733	52364	0	0	0	0	4986	5000	14	0	1219	1313	1833	1874	4986	5000	5000	4990	13	12	15	14	54	52	0	0
68	baseline	1	5867	5739	36896	36687	435358	438423	26879	24151	0	0	0	0	5000	5000	0	0	1686	1700	3291	3261	5000	5000	5000	4990	6	5	8	7	74	63	0	0
68	baseline	2	5896	5858	36682	36642	436708	439008	25714	23492	0	0	0	0	5000	5000	0	0	1617	1844	3300	3323	5000	5000	5000	4990	6	5	8	7	88	67	0	0
68	baseline	3	5807	5690	37083	36610	437718	440529	24392	22171	0	0	0	0	5000	5000	0	0	1671	1809	3295	3368	5000	5000	5000	4990	5	5	8	7	62	73	0	0
69	baseline	1	33026	33522	25567	25902	373197	379947	73210	65629	0	0	0	0	5000	5000	0	0	2479	2485	1399	1399	5000	5000	5000	4990	17	16	21	20	98	82	0	0
69	baseline	2	33814	33596	25621	25505	375585	381256	69980	64643	0	0	0	0	5000	5000	0	0	2446	2546	1348	1424	5000	5000	5000	4990	17	16	21	19	82	90	0	0
69	baseline	3	33822	33616	25813	24962	376727	384854	68638	61568	0	0	0	0	5000	5000	0	0	2459	2554	1338	1357	5000	5000	5000	4990	17	16	21	20	88	75	0	0
70	baseline	1	21077	20964	17604	17493	431772	435517	34547	31026	0	0	0	0	5000	5000	0	0	2743	2771	1531	1555	5000	5000	5000	4990	8	8	11	10	51	46	0	0
70	baseline	2	21286	20925	17874	17563	431782	436312	34058	30200	0	0	0	0	5000	5000	0	0	2782	2884	1544	1587	5000	5000	5000	4990	8	7	10	10	47	50	0	0
70	baseline	3	21451	20687	17858	17841	432010	436351	33681	30121	0	0	0	0	5000	5000	0	0	2851	2818	1556	1603	5000	5000	5000	4990	8	7	11	10	49	49	0	0
71	baseline	1	13108	13276	45055	44261	380956	388135	65881	59328	0	0	0	1	5000	4999	0	0	1577	1565	2602	2558	5000	4999	5000	4990	15	14	19	17	84	81	0	0
71	baseline	2	13342	13172	45069	44802	386073	391762	60516	55264	0	0	0	1	5000	4999	0	0	1572	1650	2581	2632	5000	4999	5000	4990	14	13	18	17	94	96	0	0
71	baseline	3	13469	13545	45432	45404	385849	391233	60250	54818	0	0	0	1	5000	4999	0	0	1580	1689	2597	2627	5000	4999	5000	4990	14	13	18	16	98	92	0	0
72	baseline	1	8253	8438	31656	30894	432227	435702	32864	29966	0	0	0	0	5000	5000	0	0	1867	1906	2845	2805	5000	5000	5000	4990	7	7	10	9	57	52	0	0
72	baseline	2	8392	8333	31013	31196	435072	437434	30523	28037	0	0	0	0	5000	5000	0	0	1839	1906	2777	2879	5000	5000	5000	4990	7	6	9	9	63	54	0	0
72	baseline	3	8503	8288	31079	30767	434836	438200	30582	27745	0	0	0	0	5000	5000	0	0	1898	1896	2843	2818	5000	5000	5000	4990	7	6	9	9	55	60	0	0
73	baseline	1	5321	5217	21592	21989	438779	442627	39308	35167	0	0	0	0	4998	5000	2	0	1160	1194	2449	2525	4998	5000	5000	4990	8	7	10	9	49	42	0	0
73	baseline	2	5331	5290	21661	21969	441884	445111	36124	32630	0	0	0	0	4999	5000	1	0	1157	1252	2510	2615	4999	5000	5000	4990	8	7	10	9	43	47	0	0
73	baseline	3	5425	5293	21961	21759	441171	444977	36443	32971	0	0	0	0	4999	5000	1	0	1201	1257	2513	2548	4999	5000	5000	4990	8	7	10	9	50	46	0	0
74	baseline	1	46918	46224	39505	39765	369319	376899	49258	42112	0	0	1	2	4999	4998	0	0	3350	3326	1644	1644	4999	4998	5000	4990	12	11	18	18	99	92	0	0
74	baseline	2	47514	47610	40045	40215	371715	376547	45726	40628	0	0	1	2	4999	4998	0	0	3265	3327	1642	1687	4999	4998	5000	4990	12	11	17	16	98	90	0	0
74	baseline	3	47916	47460	39997	40119	372491	378431	44596	38990	1	0	1	2	4998	4998	0	0	3324	3374	1596	1632	4998	4998	5000	4990	12	10	16	16	90	98	0	0
75	baseline	1	29624	30377	27774	28110	363086	370116	84516	76397	0	0	0	0	5000	5000	0	0	2151	2214	1454	1505	5000	5000	5000	4990	19	18	23	22	80	82	0	0
75	baseline	2	29809	30129	27918	27535	365718	373532	81555	73804	0	0	0	0	4999	5000	1	0	2142	2228	1418	1502	4999	5000	5000	4990	20	18	23	21	93	75	0	0
75	baseline	3	30723	29822	27944	27578	367571	377082	78762	70518	0	0	0	0	4998	5000	2	0	2178	2231	1444	1433	4998	5000	5000	4990	19	17	23	20	76	77	0	0
76	baseline	1	18440	18656	19182	19486	427057	431491	40321	35367	0	0	0	0	5000	5000	0	0	2509	2498	1710	1674	5000	5000	5000	4990	9	9	12	11	53	48	0	0
76	baseline	2	18814	18922	19231	19187	427938	432266	39017	34625	0	0	0	0	5000	5000	0	0	2492	2520	1649	1705	5000	5000	5000	4990	9	8	12	11	50	50	0	0
76	baseline	3	19076	19378	19026	19404	428889	431744	38009	34474	0	0	0	0	5000	5000	0	0	2508	2526	1604	1648	5000	5000	5000	4990	9	8	12	11	47	46	0	0
77	baseline	1	11622	11829	35372	35732	415873	419362	42133	38077	0	0	0	0	5000	5000	0	0	1960	2004	2645	2658	5000	5000	5000	4990	9	9	13	12	74	66	0	0
77	baseline	2	12044	11954	35396	35136	417379	421370	40181	36540	0	0	0	0	5000	5000	0	0	1952	1982	2594	2643	5000	5000	5000	4990	9	8	13	11	87	60	0	0
77	baseline	3	12105	12032	35194	35740	418250	421190	39451	36038	0	0	0	0	5000	5000	0	0	1999	2002	2615	2635	5000	5000	5000	4990	9	8	12	11	64	73	0	0
78	baseline	1	7252	7495	24682	24538	451402	453447	21664	19520	0	0	0	0	5000	5000	0	0	2200	2242	2839	2798	5000	5000	5000	4990	5	4	7	6	53	46	0	0
78	baseline	2	7546	7538	24301	24473	451704	453173	21449	19816	0	0	0	0	5000	5000	0	0	2206	2241	2766	2830	5000	5000	5000	4990	5	4	7	6	48	45	0	0
78	baseline	3	7702	7679	24200	24793	452787	453980	20311	18548	0	0	0	0	5000	5000	0	0	2068	2346	2756	2842	5000	5000	5000	4990	4	4	7	6	47	46	0	0
79	baseline	1	42737	43016	16557	16625	296633	315752	149073	129607	3	2	1	1	4920	4976	76	21	1716	1807	633	644	4920	4976	5000	4990	33	30	37	33	100	96	0	0
79	baseline	2	43849	42017	16780	17154	304224	323461	140147	122368	6	0	0	1	4933	4976	61	23	1782	1824	642	711	4933	4976	5000	4990	31	29	34	33	99	91	0	0
79	baseline	3	43961	43025	16604	17032	305654	329445	138781	115498	1	0	1	0	4916	4988	82	12	1808	1851	610	712	4916	4988	5000	4990	31	28	36	32	100	96	0	0
80	baseline	1	27005	27155	50011	49484	376336	381524	51648	46837	0	0	0	1	5000	4999	0	0	2676	2702	2350	2296	5000	4999	5000	4990	12	11	17	16	95	92	0	0
80	baseline	2	27266	26572	49748	50361	381686	386053	46300	42014	0	0	1	1	4999	4999	0	0	2675	2772	2308	2379	4999	4999	5000	4990	11	10	16	17	96	98	0	0
80	baseline	3	27997	27468	49922	50366	381030	386063	46051	41103	0	0	0	3	5000	4997	0	0	2698	2780	2266	2298	5000	4997	5000	4990	11	10	17	16	100	94	0	0
81	baseline	1	16990	17042	34988	34855	393635	399980	59387	53123	0	0	0	0	5000	5000	0	0	2020	2037	2235	2247	5000	5000	5000	4990	13	12	17	16	76	78	0	0
81	baseline	2	17397	17110	34799	34743	398425	404256	54379	48891	0	0	0	0	5000	5000	0	0	2002	2070	2182	2296	5000	5000	5000	4990	13	11	17	15	87	67	0	0
81	baseline	3	17687	16912	34559	34718	398633	403923	54121	49447	0	0	0	0	5000	5000	0	0	2066	2044	2237	2241	5000	5000	5000	4990	13	12	16	15	69	73	0	0
82	baseline	1	10625	10753	23981	24328	441898	444500	28496	25419	0	0	0	0	5000	5000	0	0	2214	2300	2424	2418	5000	5000	5000	4990	6	6	9	8	53	46	0	0
82	baseline	2	10926	10663	24002	23915	442141	444990	27931	25432	0	0	0	0	5000	5000	0	0	2223	2339	2389	2455	5000	5000	5000	4990	6	6	9	8	50	50	0	0
82	baseline	3	10950	10955	24304	24132	443311	445786	26435	24127	0	0	0	0	5000	5000	0	0	2365	2300	2441	2409	5000	5000	5000	4990	6	6	9	8	50	49	0	0
83	baseline	1	6723	6871	44675	44125	403787	408222	49815	45782	0	0	1	0	4999	5000	0	0	1256	1298	3121	3117	4999	5000	5000	4990	11	10	14	13	80	72	0	0
83	baseline	2	6917	6759	44439	44126	408467	412973	45177	41142	0	0	0	0	5000	5000	0	0	1260	1342	3075	3182	5000	5000	5000	4990	10	9	13	12	92	94	0	0
83	baseline	3	6985	6908	44282	43614	409279	413257	44454	41221	0	0	1	0	4999	5000	0	0	1254	1344	3067	3150	4999	5000	5000	4990	10	9	13	12	73	90	0	0
84	baseline	1	38192	38411	30744	30351	383832	390868	52232	45370	0	0	1	0	4999	5000	0	0	3024	2961	1529	1494	4999	5000	5000	4990	13	12	18	17	81	82	0	0
84	baseline	2	39368	39695	30538	30996	384292	388599	50802	45710	0	0	0	1	5000	4999	0	0	2949	3083	1494	1558	5000	4999	5000	4990	13	12	17	16	93	94	0	0
84	baseline	3	40856	40359	31308	30052	382025	388096	50811	46493	0	1	0	0	5000	4999	0	0	3046	3079	1453	1499	5000	4999	5000	4990	13	12	17	16	92	83	0	0
85	baseline	1	24768	24716	20955	21482	396343	402794	62934	56008	0	0	0	0	5000	5000	0	0	2292	2292	1409	1449	5000	5000	5000	4990	15	14	18	16	71	60	0	0
85	baseline	2	24790	25112	21849	21233	399370	404722	58991	53933	0	0	0	0	5000	5000	0	0	2256	2362	1434	1477	5000	5000	5000	4990	14	13	17	16	63	62	0	0
85	baseline	3	24945	25172	21677	21184	399671	405490	58707	53154	0	0	0	0	5000	5000	0	0	2291	2399	1417	1461	5000	5000	5000	4990	14	13	17	16	60	63	0	0
86	baseline	1	15588	16061	39442	39110	421477	424478	28493	25351	0	0	0	0	5000	5000	0	0	2714	2859	2649	2573	5000	5000	5000	4990	7	6	10	10	74	65	0	0
86	baseline	2	15818	15463	38600	39544	423076	425246	27506	24747	0	0	0	0	5000	5000	0	0	2680	2809	2587	2670	5000	5000	5000	4990	6	6	10	9	88	67	0	0
86	baseline	3	15829	15392	39520	38511	423757	427606	25894	23491	0	0	0	0	5000	5000	0	0	2801	2777	2633	2634	5000	5000	5000	4990	6	6	10	9	69	88	0	0
87	baseline	1	9860	9746	27251	27092	405148	412704	62741	55458	0	0	0	0	4997	5000	3	0	1354	1379	2162	2163	4997	5000	5000	4990	13	12	16	15	58	60	0	0
87	baseline	2	9806	9773	26933	27417	411260	416807	57001	51003	0	0	0	0	4998	5000	2	0	1282	1379	2139	2283	4998	5000	5000	4990	12	11	15	14	57	60	0	0
87	baseline	3	10063	9822	27638	26869	409263	415176	58036	53133	0	0	0	0	4998	5000	2	0	1380	1413	2192	2224	4998	5000	5000	4990	13	12	16	15	59	58	0	0
88	baseline	1	6062	6257	18878	19095	450370	452628	29690	27020	0	0	0	0	5000	5000	0	0	1544	1667	2470	2508	5000	5000	5000	4990	6	6	8	8	39	42	0	0
88	baseline	2	6259	6194	19021	18471	450999	454243	28721	26092	0	0	0	0	5000	5000	0	0	1567	1634	2479	2507	5000	5000	5000	4990	6	6	8	7	37	41	0	0
88	baseline	3	6327	6203	19058	18601	452176	455188	27439	25008	0	0	0	0	5000	5000	0	0	1684	1613	2529	2518	5000	5000	5000	4990	6	6	8	7	38	44	0	0
89	baseline	1	35556	36271	47480	48235	350017	356074	71947	64420	0	0	1	2	4999	4998	0	0	2648	2651	1956	1944	4999	4998	5000	4990	17	16	23	22	97	99	0	0
89	baseline	2	35944	35372	48477	47218	359393	367924	61186	54486	0	0	2	1	4998	4999	0	0	2644	2743	1956	2032	4998	4999	5000	4990	15	14	21	21	98	100	0	0
89	baseline	3	35560	36038	48668	48060	354637	361445	66135	59457	0	0	2	3	4998	4997	0	0	2634	2719	2006	1971	4998	4997	5000	4990	16	15	21	21	97	98	0	0
90	baseline	1	22419	22640	33267	33637	413834	417671	35480	31052	0	0	0	0	5000	5000	0	0	2849	2857	2125	2078	5000	5000	5000	4990	9	8	13	12	74	66	0	0
90	baseline	2	22763	22594	33080	33773	415263	418705	33894	29928	0	0	0	0	5000	5000	0	0	2914	2973	2117	2167	5000	5000	5000	4990	8	7	12	11	87	58	0	0
90	baseline	3	23375	23134	33455	33844	414923	418513	33247	29509	0	0	0	0	5000	5000	0	0	2948	2988	2055	2063	5000	5000	5000	4990	8	7	13	11	67	73	0	0
91	baseline	1	13884	14126	22906	23658	404984	410818	63226	56398	0	0	0	0	5000	5000	0	0	1654	1768	1818	1896	5000	5000	5000	4990	14	13	17	16	57	55	0	0
91	baseline	2	14449	14357	22941	23109	409590	415284	58020	52250	0	0	0	0	4998	5000	2	0	1664	1751	1778	1884	4998	5000	5000	4990	13	12	16	15	57	60	0	0
91	baseline	3	14427	14413	23158	23238	408728	413907	58687	53442	0	0	0	0	4999	5000	1	0	1699	1766	1817	1858	4999	5000	5000	4990	13	13	16	15	56	55	0	0
92	baseline	1	8829	9037	42544	41695	425559	429380	28068	24888	0	0	0	0	5000	5000	0	0	2141	2114	3140	3142	5000	5000	5000	4990	6	6	9	8	93	68	0	0
92	baseline	2	9050	8955	42244	42543	426393	428569	27313	24933	0	0	0	0	5000	5000	0	0	2110	2115	3140	3154	5000	5000	5000	4990	6	6	9	9	89	90	0	0
92	baseline	3	9084	9066	42645	42303	427962	430693	25309	22938	0	0	0	1	5000	4999	0	0	2174	2268	3143	3181	5000	4999	5000	4990	6	5	9	8	71	75	0	0
93	baseline	1	5599	5618	29398	29174	438741	441972	31262	28236	0	0	0	0	5000	5000	0	0	1460	1528	2981	3032	5000	5000	5000	4990	7	6	9	8	57	50	0	0
93	baseline	2	5710	5638	29449	29117	439361	442157	30480	28088	0	0	0	0	5000	5000	0	0	1362	1546	2956	3046	5000	5000	5000	4990	6	6	9	8	63	54	0	0
93	baseline	3	5688	5780	29739	29995	440363	442654	29210	26571	0	0	0	0	5000	5000	0	0	1472	1533	3002	3034	5000	5000	5000	4990	6	6	8	8	53	57	0	0
94	baseline	1	32516	32422	20238	20209	415267	420230	36979	32139	0	0	0	0	5000	5000	0	0	3197	3224	1349	1351	5000	5000	5000	4990	9	8	12	12	71	66	0	0
94	baseline	2	32696	32538	20656	20293	416368	421115	35280	31054	0	0	0	0	5000	5000	0	0	3176	3227	1342	1363	5000	5000	5000	4990	9	8	12	11	63	58	0	0
94	baseline	3	33231	32150	20642	20271	416211	421470	34916	31109	0	0	0	0	5000	5000	0	0	3223	3264	1345	1389	5000	5000	5000	4990	9	8	12	12	88	68	0	0
95	baseline	1	20641	20732	37787	37236	364585	373943	81987	73089	0	0	0	0	4999	5000	1	0	1770	1846	1968	1990	4999	5000	5000	4990	19	17	23	22	99	76	0	0
95	baseline	2	20667	20429	37473	38525	365916	373442	80944	72604	0	0	0	0	4999	5000	1	0	1709	1800	1968	2115	4999	5000	5000	4990	19	17	24	21	95	96	0	0
95	baseline	3	21266	20592	37990	37929	371067	380010	74677	66469	0	0	0	1	5000	4999	0	0	1835	1820	2022	1997	5000	4999	5000	4990	17	16	22	20	77	90	0	0
96	baseline	1	12898	13093	26355	26219	423986	428166	41761	37522	0	0	0	0	5000	5000	0	0	2096	2111	2252	2224	5000	5000	5000	4990	9	9	12	11	57	50	0	0
96	baseline	2	13179	12997	25827	26280	425980	429443	40014	36280	0	0	0	0	5000	5000	0	0	2075	2094	2183	2295	5000	5000	5000	4990	9	8	12	11	55	52	0	0
96	baseline	3	13114	13052	25789	26458	427246	430293	38851	35197	0	0	0	0	5000	5000	0	0	2115	2140	2233	2249	5000	5000	5000	4990	9	8	12	11	51	57	0	0
97	baseline	1	8178	8027	17952	18120	428035	433658	50835	45195	0	0	0	0	4991	4999	9	1	1358	1354	1909	1996	4991	4999	5000	4990	11	10	13	12	46	42	0	0
97	baseline	2	8283	8018	18286	18063	431344	436002	47087	42917	0	0	0	0	5000	4998	0	2	1309	1390	1899	2033	5000	4998	5000	4990	10	9	12	11	43	48	0	0
97	baseline	3	8571	8250	18346	18086	431697	436969	46386	41695	0	0	0	0	4994	4999	6	1	1388	1413	1916	1982	4994	4999	5000	4990	10	9	12	11	43	37	0	0
98	baseline	1	5170	5127	46524	45675	430851	433852	22455	20346	0	0	0	1	5000	4999	0	0	1795	1743	3626	3600	5000	4999	5000	4990	5	4	7	6	80	72	0	0
98	baseline	2	5178	5139	45883	45837	432262	433957	21677	20067	0	0	0	0	5000	5000	0	0	1675	1854	3615	3641	5000	5000	5000	4990	5	4	7	6	92	94	0	0
98	baseline	3	5203	5247	46633	46294	432825	435049	20339	18410	0	0	0	1	5000	4999	0	0	1752	1915	3629	3671	5000	4999	5000	4990	4	4	7	6	71	75	0	0
99	baseline	1	46117	46746	31614	32007	329080	338971	98189	87276	1	1	2	3	4997	4996	0	0	2387	2423	1256	1278	4997	4996	5000	4990	23	21	29	25	99	98	0	0
99	baseline	2	45708	47250	32590	31850	329626	338586	97076	87314	0	2	3	1	4996	4997	1	0	2363	2464	1227	1313	4996	4997	5000	4990	24	22	27	26	100	98	0	0
99	baseline	3	47677	45792	32333	31624	325459	337846	99531	89738	1	1	2	0	4997	4999	0	0	2424	2425	1263	1241	4997	4999	5000	4990	25	23	29	28	99	100	0	0
100	baseline	1	28641	29118	21941	22246	406436	411721	47982	41915	0	0	0	0	5000	5000	0	0	2703	2778	1438	1487	5000	5000	5000	4990	11	11	15	14	71	66	0	0
100	baseline	2	28684	29227	22615	22163	404450	409340	49251	44270	0	0	0	0	5000	5000	0	0	2707	2804	1458	1493	5000	5000	5000	4990	12	11	15	14	63	62	0	0
100	baseline	3	29732	28730	22427	21701	404467	411178	48374	43391	0	0	0	0	5000	5000	0	0	2736	2802	1448	1449	5000	5000	5000	4990	12	11	15	14	64	65	0	0
101	baseline	1	18554	18587	41272	40422	391543	397293	53631	48698	0	0	0	0	5000	5000	0	0	2217	2227	2394	2337	5000	5000	5000	4990	12	11	16	16	80	93	0	0
