point_id	scenario	seed	cum_E_adult	cum_E_child	cum_I_adult	cum_I_child	cum_R_adult	cum_R_child	cum_S_adult	cum_S_child	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
927	baseline	3	12096	12046	40795	40468	412531	416461	39578	36025	0	0	1	0	4999	5000	0	0	2016	2027	2764	2785	4999	5000	5000	4990	9	8	12	12	73	90	0	0
928	baseline	1	7403	7587	18918	19164	448760	450978	29919	27271	0	0	0	0	5000	5000	0	0	1720	1903	2370	2437	5000	5000	5000	4990	7	6	8	8	39	42	0	0
928	baseline	2	7554	7581	19023	18710	449394	452294	29029	26415	0	0	0	0	5000	5000	0	0	1734	1896	2346	2378	5000	5000	5000	4990	6	6	8	8	39	43	0	0
928	baseline	3	7741	7659	19253	18904	450074	453050	27932	25387	0	0	0	0	5000	5000	0	0	1878	1877	2408	2327	5000	5000	5000	4990	6	6	8	8	38	44	0	0
929	baseline	1	43046	43323	67946	67591	334297	341382	59711	52704	0	0	15	15	4985	4985	0	0	3060	3033	2212	2167	4985	4985	5000	4990	15	13	23	21	100	100	0	0
929	baseline	2	44187	43430	68795	67845	335329	342557	56689	51168	0	0	19	18	4981	4982	0	0	3005	3106	2194	2202	4981	4982	5000	4990	14	13	22	23	100	100	0	0
929	baseline	3	44114	43409	67844	67718	338656	345003	54386	48870	0	0	21	17	4979	4983	0	0	3035	3121	2163	2209	4979	4983	5000	4990	14	13	23	21	100	97	0	0
930	baseline	1	27399	27051	31599	31295	404532	410411	41470	36243	0	0	0	0	5000	5000	0	0	2923	2937	1879	1883	5000	5000	5000	4990	10	9	14	13	74	66	0	0
930	baseline	2	27314	27542	31712	31895	406983	411194	38991	34369	0	0	0	0	5000	5000	0	0	2894	2960	1895	1917	5000	5000	5000	4990	10	9	14	13	87	67	0	0
930	baseline	3	27929	27628	31696	31677	406559	410788	38816	34907	0	0	0	0	5000	5000	0	0	2884	2985	1819	1853	5000	5000	5000	4990	10	9	13	13	67	73	0	0
931	baseline	1	16775	17316	14760	14660	421158	425545	52307	47479	0	0	0	0	4999	5000	1	0	1988	2125	1349	1359	4999	5000	5000	4990	12	11	14	14	48	42	0	0
931	baseline	2	17407	17579	14686	14534	422863	427970	50044	44917	0	0	0	0	4998	5000	2	0	2033	2113	1289	1390	4998	5000	5000	4990	12	11	14	13	45	48	0	0
931	baseline	3	17412	17365	14753	14678	425092	430400	47743	42557	0	0	0	0	5000	5000	0	0	2085	2125	1324	1380	5000	5000	5000	4990	11	10	14	12	47	42	0	0
932	baseline	1	10825	11289	53196	52515	410676	413735	30303	27461	0	0	1	0	4999	5000	0	0	2277	2323	3183	3160	4999	5000	5000	4990	7	6	10	10	84	88	0	0
932	baseline	2	11027	11161	52132	52406	412788	414690	29053	26743	0	0	1	1	4999	4999	0	0	2217	2387	3156	3183	4999	4999	5000	4990	7	6	10	9	96	98	0	0
932	baseline	3	11095	10712	52905	54084	413562	415376	27438	24828	0	0	0	2	5000	4998	0	0	2297	2337	3206	3259	5000	4998	5000	4990	6	6	10	9	99	94	0	0
933	baseline	1	6758	6884	24504	24435	444011	446704	29727	26977	0	0	0	0	5000	5000	0	0	1652	1782	2675	2768	5000	5000	5000	4990	6	6	8	8	53	46	0	0
933	baseline	2	6970	6877	24517	24566	444341	446936	29172	26621	0	0	0	0	5000	5000	0	0	1663	1799	2686	2763	5000	5000	5000	4990	6	6	8	8	47	50	0	0
933	baseline	3	7016	6960	24785	24415	445152	448104	28047	25521	0	0	0	0	5000	5000	0	0	1796	1774	2741	2695	5000	5000	5000	4990	6	6	8	8	57	49	0	0
934	baseline	1	38555	39516	11249	11695	403328	409073	51868	44716	0	0	0	0	5000	5000	0	0	2855	2896	756	759	5000	5000	5000	4990	13	12	15	13	98	73	0	0
934	baseline	2	39918	39960	11369	11307	397829	403755	55884	49978	0	0	0	0	5000	5000	0	0	2808	2957	723	742	5000	5000	5000	4990	14	13	16	14	91	71	0	0
934	baseline	3	39580	39245	11508	11412	399786	405655	54126	48688	1	0	0	0	4999	5000	0	0	2880	2914	744	743	4999	5000	5000	4990	14	13	16	14	80	98	0	0
935	baseline	1	24704	25227	81062	80056	344668	350127	54566	49590	0	0	28	34	4972	4966	0	0	2603	2661	2891	2828	4972	4966	5000	4990	13	12	19	19	99	100	0	0
935	baseline	2	25106	24857	80502	80602	351279	355875	48113	43666	0	0	19	25	4981	4975	0	0	2568	2676	2863	2886	4981	4975	5000	4990	12	11	19	17	99	100	0	0
935	baseline	3	25544	25249	79541	81282	352806	356074	47109	42395	0	0	26	24	4974	4976	0	0	2569	2681	2821	2890	4974	4976	5000	4990	12	11	18	17	100	100	0	0
936	baseline	1	15837	15885	37773	37177	414118	418809	37272	33129	0	0	0	0	5000	5000	0	0	2469	2499	2522	2451	5000	5000	5000	4990	9	8	12	12	93	68	0	0
936	baseline	2	16278	15908	37603	36906	417388	421944	33731	30242	0	0	0	0	5000	5000	0	0	2495	2600	2505	2571	5000	5000	5000	4990	8	7	11	11	88	67	0	0
936	baseline	3	16078	15610	37699	37870	417861	421505	33362	30015	0	0	0	0	5000	5000	0	0	2528	2595	2526	2573	5000	5000	5000	4990	8	7	11	11	69	88	0	0
937	baseline	1	9952	9977	17230	17722	441135	444671	36683	32630	0	0	0	0	5000	5000	0	0	1848	1871	1947	1997	5000	5000	5000	4990	8	7	10	9	42	37	0	0
937	baseline	2	10109	9848	17371	17556	443417	446700	34103	30896	0	0	0	0	5000	5000	0	0	1857	1980	1964	2108	5000	5000	5000	4990	8	7	10	9	41	35	0	0
937	baseline	3	10328	10032	17695	17328	441914	445849	35063	31791	0	0	0	0	5000	5000	0	0	1964	1961	2035	1997	5000	5000	5000	4990	8	7	10	9	39	44	0	0
938	baseline	1	6168	6334	63845	61945	411655	415729	23332	20992	0	0	1	2	4999	4998	0	0	2063	1883	3775	3754	4999	4998	5000	4990	5	5	8	7	99	96	0	0
938	baseline	2	6406	6305	61663	61840	414130	415765	22801	21090	0	0	3	2	4997	4998	0	0	2008	1902	3716	3758	4997	4998	5000	4990	5	5	8	7	100	96	0	0
938	baseline	3	6374	6378	62734	62728	415030	417005	20862	18889	0	0	2	3	4998	4997	0	0	1870	2085	3759	3788	4998	4997	5000	4990	5	4	7	7	90	96	0	0
939	baseline	1	35967	36123	28645	29256	376104	381576	64284	58045	0	0	0	0	5000	5000	0	0	2721	2784	1500	1478	5000	5000	5000	4990	15	14	20	19	84	93	0	0
939	baseline	2	36148	36769	29024	28866	381757	387494	58071	51871	0	0	0	0	5000	5000	0	0	2681	2824	1493	1512	5000	5000	5000	4990	15	13	18	17	91	94	0	0
939	baseline	3	37229	36653	29377	28561	381086	388238	57308	51548	0	0	0	0	5000	5000	0	0	2769	2824	1465	1465	5000	5000	5000	4990	14	13	18	18	88	79	0	0
940	baseline	1	22367	22410	13693	13277	425565	431424	43375	37889	0	0	0	0	5000	5000	0	0	2537	2550	1202	1206	5000	5000	5000	4990	10	9	13	11	53	51	0	0
940	baseline	2	23264	22703	13491	13326	425014	430676	43231	38295	0	0	0	0	5000	5000	0	0	2490	2617	1166	1210	5000	5000	5000	4990	10	9	12	11	52	52	0	0
940	baseline	3	23587	22574	13643	13292	424534	430458	43236	38676	0	0	0	0	5000	5000	0	0	2562	2594	1165	1193	5000	5000	5000	4990	10	10	13	12	60	51	0	0
941	baseline	1	14382	14525	48587	46856	404935	410852	37096	32767	0	0	1	0	4999	5000	0	0	2325	2355	2855	2805	4999	5000	5000	4990	9	8	12	12	80	74	0	0
941	baseline	2	14969	14367	48543	48326	407169	411560	34319	30747	0	0	0	1	5000	4999	0	0	2412	2479	2844	2884	5000	4999	5000	4990	8	7	12	11	94	96	0	0
941	baseline	3	14588	14079	48815	48717	408151	412225	33446	29979	0	0	1	0	4999	5000	0	0	2423	2491	2876	2954	4999	5000	5000	4990	8	7	12	11	79	90	0	0
942	baseline	1	9060	9100	22451	22348	447737	450703	25752	22849	0	0	0	0	5000	5000	0	0	2196	2265	2509	2472	5000	5000	5000	4990	6	5	8	7	44	53	0	0
942	baseline	2	9259	9185	22521	22250	447929	450322	25291	23243	0	0	0	0	5000	5000	0	0	2171	2357	2486	2530	5000	5000	5000	4990	6	5	8	7	45	48	0	0
942	baseline	3	9285	9027	22563	22189	449433	452172	23719	21612	0	0	0	0	5000	5000	0	0	2176	2365	2504	2522	5000	5000	5000	4990	5	5	8	7	43	47	0	0
943	baseline	1	5641	5634	10477	10485	448330	455002	40552	33879	0	0	0	0	4970	4995	30	5	1163	1249	1609	1698	4970	4995	5000	4990	8	7	9	8	32	28	0	0
943	baseline	2	5709	5626	10423	10583	451447	456617	37421	32174	0	0	0	0	4973	4995	27	5	1196	1271	1605	1722	4973	4995	5000	4990	7	7	9	8	26	29	0	0
943	baseline	3	5933	5730	10426	10193	451105	457066	37536	32011	0	0	0	0	4979	4997	21	3	1210	1291	1612	1647	4979	4997	5000	4990	8	7	9	8	32	27	0	0
944	baseline	1	33049	32926	91285	92054	333338	338728	47328	41292	0	0	50	56	4950	4944	0	0	3043	3060	2768	2727	4950	4944	5000	4990	11	10	19	19	100	100	0	0
944	baseline	2	33706	32031	90911	92193	336769	340989	43614	39787	0	0	50	49	4950	4951	0	0	3053	3041	2727	2840	4950	4951	5000	4990	11	10	19	19	100	100	0	0
944	baseline	3	33941	33523	92534	91343	336214	342004	42311	38130	0	0	63	53	4937	4947	0	0	3029	3125	2764	2799	4937	4947	5000	4990	11	10	19	18	100	100	0	0
945	baseline	1	20398	20820	43544	42560	395649	400936	45409	40684	0	0	0	0	5000	5000	0	0	2513	2531	2448	2370	5000	5000	5000	4990	11	10	15	14	93	72	0	0
945	baseline	2	21082	20681	43217	43745	399098	403290	41603	37284	0	0	0	0	5000	5000	0	0	2536	2638	2404	2461	5000	5000	5000	4990	10	9	14	13	91	94	0	0
945	baseline	3	21600	21115	43607	42958	397531	402187	42262	38740	0	0	0	1	5000	4999	0	0	2551	2616	2378	2374	5000	4999	5000	4990	10	9	15	14	79	90	0	0
946	baseline	1	12974	13237	19933	20142	440435	442941	31658	28680	0	0	0	0	5000	5000	0	0	2390	2419	2023	2035	5000	5000	5000	4990	7	7	9	9	42	40	0	0
946	baseline	2	13339	13348	20078	19911	440289	442940	31294	28801	0	0	0	0	5000	5000	0	0	2382	2485	2010	2092	5000	5000	5000	4990	7	7	10	9	45	48	0	0
946	baseline	3	13331	13197	20056	19913	441661	445136	29952	26754	0	0	0	0	5000	5000	0	0	2422	2378	1995	2026	5000	5000	5000	4990	7	6	10	9	43	44	0	0
947	baseline	1	8394	8198	72186	71963	391071	394635	33349	30204	0	0	5	6	4995	4994	0	0	1865	1888	3611	3642	4995	4994	5000	4990	7	7	11	10	100	94	0	0
947	baseline	2	8445	8374	71733	70740	393394	396986	31428	28900	0	0	9	5	4991	4995	0	0	1855	1844	3608	3632	4991	4995	5000	4990	7	7	11	10	99	100	0	0
947	baseline	3	8362	8317	71672	72457	394648	396698	30318	27528	0	0	4	10	4996	4990	0	0	1874	1909	3623	3657	4996	4990	5000	4990	7	6	10	10	100	100	0	0
948	baseline	1	5148	5190	33681	33396	442342	444821	23829	21593	0	0	0	0	5000	5000	0	0	1768	1666	3352	3308	5000	5000	5000	4990	5	5	7	7	71	57	0	0
948	baseline	2	5322	5294	33009	33095	443428	445213	23241	21398	0	0	0	0	5000	5000	0	0	1763	1687	3290	3309	5000	5000	5000	4990	5	5	7	7	63	57	0	0
948	baseline	3	5419	5242	33218	33453	444556	446229	21807	20076	0	0	0	0	5000	5000	0	0	1693	1731	3299	3379	5000	5000	5000	4990	5	4	7	6	55	60	0	0
949	baseline	1	46385	46911	15337	15522	374825	382866	68453	59701	1	0	0	0	4999	5000	0	0	2769	2821	823	811	4999	5000	5000	4990	17	15	20	18	95	97	0	0
949	baseline	2	46577	47917	15692	15380	377010	382526	65721	59177	0	0	0	0	5000	5000	0	0	2705	2884	798	829	5000	5000	5000	4990	17	15	19	19	99	94	0	0
949	baseline	3	47540	46875	15488	15618	377664	385034	64308	57473	0	1	0	0	5000	4999	0	0	2775	2875	772	810	5000	4999	5000	4990	16	15	19	17	92	85	0	0
950	baseline	1	29079	29634	55346	55999	381243	384695	39332	34672	0	0	1	2	4999	4998	0	0	3068	3143	2389	2390	4999	4998	5000	4990	9	9	15	14	99	96	0	0
950	baseline	2	29749	29424	55936	55584	382965	387897	36350	32095	0	0	3	0	4997	5000	0	0	3118	3134	2343	2419	4997	5000	5000	4990	9	8	14	15	98	100	0	0
950	baseline	3	30880	30028	55325	55535	383896	388641	34899	30796	0	0	2	3	4998	4997	0	0	3133	3174	2276	2380	4998	4997	5000	4990	9	8	15	14	97	98	0	0
951	baseline	1	18287	18572	26075	25934	409779	414460	50859	46034	0	0	0	0	5000	5000	0	0	2208	2335	1938	1942	5000	5000	5000	4990	12	11	15	14	71	57	0	0
951	baseline	2	18601	18688	26086	25720	411756	416537	48557	44055	0	0	0	0	5000	5000	0	0	2195	2304	1889	1947	5000	5000	5000	4990	11	11	14	14	55	54	0	0
951	baseline	3	19261	19091	26139	25503	413632	419447	45968	40959	0	0	0	0	5000	5000	0	0	2318	2314	1906	1873	5000	5000	5000	4990	11	10	14	13	55	60	0	0
952	baseline	1	11750	11834	12032	12031	445573	449341	35645	31794	0	0	0	0	5000	5000	0	0	2001	2066	1494	1513	5000	5000	5000	4990	8	7	10	9	39	32	0	0
952	baseline	2	11933	11691	12144	12048	446959	450452	33964	30809	0	0	0	0	4999	5000	1	0	2044	2171	1481	1606	4999	5000	5000	4990	8	7	9	9	35	33	0	0
952	baseline	3	11910	11763	12145	11984	446490	450485	34455	30768	0	0	0	0	5000	5000	0	0	2106	2122	1531	1493	5000	5000	5000	4990	8	7	10	9	34	36	0	0
953	baseline	1	7328	7489	85204	85828	382538	384358	29930	27325	0	0	21	16	4979	4984	0	0	1772	1943	3839	3857	4979	4984	5000	4990	7	6	10	9	99	100	0	0
953	baseline	2	7499	7368	85778	82325	383809	389727	27914	25580	0	0	20	21	4980	4979	0	0	1873	1880	3831	3877	4980	4979	5000	4990	6	6	10	9	97	100	0	0
953	baseline	3	7537	7407	85754	83602	385070	389848	26639	24143	0	0	22	16	4978	4984	0	0	1903	1870	3883	3855	4978	4984	5000	4990	6	5	9	9	100	97	0	0
954	baseline	1	41899	41854	39606	39394	375596	382425	47899	41327	0	0	0	1	5000	4999	0	0	3249	3288	1730	1733	5000	4999	5000	4990	12	11	18	16	95	90	0	0
954	baseline	2	42927	42617	39290	39912	377943	382107	44840	40364	0	0	2	0	4998	5000	0	0	3192	3266	1677	1724	4998	5000	5000	4990	11	10	17	16	96	98	0	0
954	baseline	3	43494	43134	40420	39372	377209	383706	43877	38788	0	1	0	1	5000	4998	0	0	3260	3303	1754	1699	5000	4998	5000	4990	11	10	17	16	100	96	0	0
955	baseline	1	26341	27266	18666	18321	403703	408604	56290	50809	0	0	0	0	5000	5000	0	0	2436	2496	1328	1272	5000	5000	5000	4990	13	12	16	15	68	71	0	0
955	baseline	2	26717	26791	18238	18275	403768	408934	56277	51000	0	0	0	0	5000	5000	0	0	2408	2505	1243	1307	5000	5000	5000	4990	14	13	16	15	63	62	0	0
955	baseline	3	27861	27250	18307	18450	405127	410687	53705	48613	0	0	0	0	5000	5000	0	0	2513	2530	1238	1234	5000	5000	5000	4990	13	12	15	15	72	64	0	0
956	baseline	1	16810	16620	66569	65123	387883	393065	33738	30192	0	0	4	5	4996	4995	0	0	2656	2670	3041	2996	4996	4995	5000	4990	8	7	13	12	99	97	0	0
956	baseline	2	17392	16815	66445	65829	389047	393550	32116	28806	0	0	6	3	4994	4997	0	0	2636	2744	3064	3065	4994	4997	5000	4990	8	7	13	12	99	97	0	0
956	baseline	3	17086	16943	65813	65828	391142	394722	30959	27507	0	0	5	4	4995	4996	0	0	2637	2746	3030	3139	4995	4996	5000	4990	7	7	12	11	94	100	0	0
957	baseline	1	10576	10948	30822	30530	430944	433787	32658	29735	0	0	0	0	5000	5000	0	0	2126	2207	2645	2621	5000	5000	5000	4990	7	7	10	9	57	52	0	0
957	baseline	2	10980	10798	30628	30279	432213	434981	31179	28942	0	0	0	0	5000	5000	0	0	2110	2190	2581	2685	5000	5000	5000	4990	7	7	10	9	63	56	0	0
957	baseline	3	11007	10845	30635	30647	432574	435510	30784	27998	0	0	0	0	5000	5000	0	0	2168	2147	2612	2662	5000	5000	5000	4990	7	7	10	9	55	60	0	0
958	baseline	1	6634	6783	14251	14410	460200	462264	23915	21543	0	0	0	0	5000	5000	0	0	2030	1968	2272	2275	5000	5000	5000	4990	5	5	7	6	33	36	0	0
958	baseline	2	6777	6870	14001	14309	460766	462315	23456	21506	0	0	0	0	5000	5000	0	0	1981	2020	2164	2307	5000	5000	5000	4990	5	5	7	6	31	36	0	0
958	baseline	3	7055	6811	14290	14213	461305	463638	22350	20338	0	0	0	0	5000	5000	0	0	2027	1897	2191	2266	5000	5000	5000	4990	5	5	6	6	33	36	0	0
959	baseline	1	38429	38822	51526	50423	347977	355977	67068	59778	0	0	2	4	4998	4996	0	0	2787	2887	2004	1974	4998	4996	5000	4990	16	15	23	21	99	100	0	0
959	baseline	2	39351	39408	51452	51026	355282	361772	58915	52794	0	0	4	4	4996	4996	0	0	2795	2891	1957	2002	4996	4996	5000	4990	15	13	20	19	96	95	0	0
959	baseline	3	39493	38812	51147	50818	355120	362159	59240	53211	0	0	3	2	4997	4998	0	0	2869	2902	1928	1970	4997	4998	5000	4990	15	14	22	20	99	100	0	0
960	baseline	1	24859	24612	23869	23882	411405	417058	44867	39448	0	0	0	0	5000	5000	0	0	2656	2633	1669	1634	5000	5000	5000	4990	11	10	14	13	71	64	0	0
960	baseline	2	24395	24640	23295	24082	413189	416385	44121	39893	0	0	0	0	5000	5000	0	0	2607	2725	1619	1687	5000	5000	5000	4990	11	10	14	13	63	56	0	0
960	baseline	3	25497	25073	24174	23365	411117	416564	44212	39998	0	0	0	0	5000	5000	0	0	2729	2727	1592	1595	5000	5000	5000	4990	11	10	13	14	60	65	0	0
961	baseline	1	15527	15338	11016	11021	423563	430454	54894	48187	0	0	0	0	4980	4998	20	2	1910	2013	1103	1130	4980	4998	5000	4990	12	11	14	13	47	44	0	0
961	baseline	2	15533	15674	11117	11122	431834	436531	46516	41673	0	0	0	0	4992	4997	8	3	1865	2021	1121	1198	4992	4997	5000	4990	11	10	12	11	42	39	0	0
961	baseline	3	15450	15270	11166	11191	430701	436436	47683	42103	0	0	0	0	4995	5000	5	0	1978	2039	1141	1211	4995	5000	5000	4990	11	10	13	12	39	41	0	0
962	baseline	1	9673	9879	78025	77124	389631	393402	27671	24595	0	0	12	8	4988	4992	0	0	2282	2243	3635	3607	4988	4992	5000	4990	6	6	10	9	98	100	0	0
962	baseline	2	9810	9781	79107	78218	389683	393032	26400	23969	0	0	10	13	4990	4987	0	0	2308	2225	3644	3651	4990	4987	5000	4990	6	5	10	9	100	100	0	0
962	baseline	3	9926	9862	79158	78009	391130	394806	24786	22323	0	0	9	13	4991	4987	0	0	2288	2419	3659	3649	4991	4987	5000	4990	6	5	10	9	100	99	0	0
963	baseline	1	6077	6165	36477	35726	431113	434614	31333	28495	0	0	0	0	5000	5000	0	0	1558	1633	3186	3177	5000	5000	5000	4990	7	6	9	8	71	59	0	0
963	baseline	2	6236	6132	36434	35956	432477	435586	29853	27326	0	0	0	0	5000	5000	0	0	1510	1634	3160	3225	5000	5000	5000	4990	6	6	9	8	87	59	0	0
963	baseline	3	6250	6121	36373	36673	432686	435122	29691	27084	0	0	0	0	5000	5000	0	0	1504	1626	3180	3238	5000	5000	5000	4990	6	6	9	8	62	73	0	0
964	baseline	1	34449	35509	16977	16939	400722	406179	52852	46373	0	0	0	0	5000	5000	0	0	2823	2822	1111	1079	5000	5000	5000	4990	13	12	16	14	75	78	0	0
964	baseline	2	36162	36594	16964	16550	398231	404227	53643	47629	0	0	0	0	4999	5000	1	0	2815	2911	1051	1046	4999	5000	5000	4990	13	12	16	14	84	73	0	0
964	baseline	3	36378	34743	17075	16512	398505	405864	53042	47881	0	0	0	0	5000	5000	0	0	2859	2872	1069	1069	5000	5000	5000	4990	13	12	16	16	77	62	0	0
965	baseline	1	22370	22563	61122	59838	377982	384362	43526	38237	0	0	2	3	4998	4997	0	0	2690	2652	2727	2638	4998	4997	5000	4990	10	9	15	14	99	98	0	0
965	baseline	2	22819	21744	60586	59224	380663	387549	40932	36483	0	0	3	2	4997	4998	0	0	2656	2747	2666	2770	4997	4998	5000	4990	10	9	15	15	100	93	0	0
965	baseline	3	23215	22579	60607	60476	380098	384734	41080	37211	0	0	3	6	4997	4994	0	0	2710	2757	2652	2662	4997	4994	5000	4990	10	9	16	15	94	100	0	0
966	baseline	1	13880	14418	28107	28411	432046	434122	30967	28049	0	0	0	0	5000	5000	0	0	2563	2547	2386	2319	5000	5000	5000	4990	7	7	10	10	57	55	0	0
966	baseline	2	14351	14443	28279	27556	432354	435508	30016	27493	0	0	0	0	5000	5000	0	0	2536	2517	2321	2356	5000	5000	5000	4990	7	6	10	9	63	52	0	0
966	baseline	3	14447	14282	28423	28316	433972	437021	28158	25381	0	0	0	0	5000	5000	0	0	2509	2611	2345	2342	5000	5000	5000	4990	7	6	10	9	53	57	0	0
967	baseline	1	8905	8795	13152	13144	440671	445121	42272	37940	0	0	0	0	4994	5000	6	0	1612	1587	1687	1695	4994	5000	5000	4990	9	8	11	10	33	32	0	0
967	baseline	2	8906	8833	13119	12992	444079	448254	38896	34921	0	0	0	0	4998	4999	2	1	1474	1623	1622	1712	4998	4999	5000	4990	9	8	10	9	39	30	0	0
967	baseline	3	9204	9085	13078	13080	441800	446345	40918	36490	0	0	0	0	4991	5000	9	0	1598	1609	1606	1677	4991	5000	5000	4990	9	8	11	10	44	32	0	0
968	baseline	1	5682	5567	46889	47005	427016	429519	25413	22909	0	0	1	0	4999	5000	0	0	1708	1819	3567	3575	4999	5000	5000	4990	5	5	8	7	80	72	0	0
968	baseline	2	5752	5695	47602	46292	426985	430355	24661	22658	0	0	0	0	5000	5000	0	0	1733	1864	3554	3593	5000	5000	5000	4990	5	5	8	7	92	94	0	0
968	baseline	3	5728	5586	47027	46809	429477	431781	22768	20824	0	0	1	0	4999	5000	0	0	1810	1730	3592	3599	4999	5000	5000	4990	5	5	7	7	73	90	0	0
969	baseline	1	32143	32339	21607	22198	393289	398457	57961	52006	0	0	0	0	5000	5000	0	0	2630	2752	1289	1344	5000	5000	5000	4990	14	13	18	16	75	69	0	0
969	baseline	2	32418	32358	21925	21772	394389	400814	56268	50056	0	0	0	0	4999	5000	1	0	2668	2744	1304	1365	4999	5000	5000	4990	14	13	18	16	68	93	0	0
969	baseline	3	33340	32122	22075	21455	396726	404043	52859	47380	0	0	0	0	5000	5000	0	0	2728	2713	1331	1316	5000	5000	5000	4990	13	12	16	16	88	68	0	0
970	baseline	1	20009	20740	10106	10196	433841	438327	41044	35737	0	0	0	0	5000	5000	0	0	2407	2499	1015	1006	5000	5000	5000	4990	9	9	11	10	57	45	0	0
970	baseline	2	20600	20583	10275	10105	432510	437690	41615	36622	0	0	0	0	4998	5000	2	0	2435	2546	995	1033	4998	5000	5000	4990	10	9	11	11	47	53	0	0
970	baseline	3	20968	20524	10228	10078	431086	436424	42718	37974	0	0	0	0	4999	5000	1	0	2469	2479	993	972	4999	5000	5000	4990	10	9	11	11	51	53	0	0
971	baseline	1	12828	13164	99281	98644	353997	358862	38894	34330	0	0	48	47	4952	4953	0	0	2233	2275	3593	3570	4952	4953	5000	4990	9	8	13	13	100	100	0	0
971	baseline	2	13185	12724	99447	96949	356527	362885	35841	32442	0	0	51	49	4949	4951	0	0	2187	2198	3575	3605	4949	4951	5000	4990	8	8	13	13	100	100	0	0
971	baseline	3	12984	12924	100335	97837	356962	362875	34719	31364	0	0	65	43	4935	4957	0	0	2247	2313	3632	3639	4935	4957	5000	4990	8	7	13	12	100	100	0	0
972	baseline	1	8132	8233	46594	45706	423259	427002	27015	24059	0	0	1	0	4999	5000	0	0	2090	2058	3293	3299	4999	5000	5000	4990	6	5	9	8	80	72	0	0
972	baseline	2	8257	8145	46271	46424	424272	426460	26200	23971	0	0	0	0	5000	5000	0	0	2094	2132	3280	3325	5000	5000	5000	4990	6	5	9	8	92	94	0	0
972	baseline	3	8195	8289	46788	46603	425797	428251	24220	21857	0	0	1	0	4999	5000	0	0	2017	2238	3330	3318	4999	5000	5000	4990	5	5	8	8	73	90	0	0
973	baseline	1	5180	5021	21665	21202	451613	454935	26542	23842	0	0	0	0	5000	5000	0	0	1478	1569	2814	2772	5000	5000	5000	4990	6	5	7	7	42	41	0	0
973	baseline	2	5267	5184	21582	21805	451931	454120	26220	23891	0	0	0	0	5000	5000	0	0	1487	1661	2748	2877	5000	5000	5000	4990	6	5	7	7	45	48	0	0
973	baseline	3	5262	5099	21571	21222	453444	456194	24723	22485	0	0	0	0	5000	5000	0	0	1530	1674	2841	2797	5000	5000	5000	4990	5	5	7	6	41	44	0	0
974	baseline	1	46010	46576	75554	77769	338320	341629	45116	39026	0	0	33	29	4967	4971	0	0	3403	3430	2281	2249	4967	4971	5000	4990	11	10	20	20	99	100	0	0
974	baseline	2	46830	44555	77232	76474	338238	345664	42700	38307	0	0	30	27	4970	4973	0	0	3396	3408	2315	2305	4970	4973	5000	4990	11	10	20	21	100	100	0	0
974	baseline	3	46724	46068	77770	76648	340693	346852	39813	35432	0	0	37	34	4963	4966	0	0	3384	3462	2294	2330	4963	4966	5000	4990	10	9	21	19	100	100	0	0
975	baseline	1	28671	28881	35638	36437	381139	386159	59552	53523	0	0	0	0	5000	5000	0	0	2540	2674	1899	1891	5000	5000	5000	4990	14	13	19	18	80	93	0	0
975	baseline	2	28726	29016	36154	35732	384267	390013	55853	50239	0	0	0	0	5000	5000	0	0	2553	2645	1888	1932	5000	5000	5000	4990	14	13	18	16	89	90	0	0
975	baseline	3	29570	29121	36355	35289	383191	390408	55884	50182	0	0	0	0	5000	5000	0	0	2589	2673	1872	1876	5000	5000	5000	4990	14	13	19	17	88	75	0	0
976	baseline	1	17884	18318	16840	16917	428848	433242	41428	36523	0	0	0	0	5000	5000	0	0	2390	2460	1559	1551	5000	5000	5000	4990	9	9	12	11	51	44	0	0
976	baseline	2	18403	18416	16663	16611	430145	434708	39789	35265	0	0	0	0	4999	5000	1	0	2367	2405	1492	1563	4999	5000	5000	4990	9	9	12	11	49	42	0	0
976	baseline	3	18660	18719	16646	16730	428497	432426	41197	37125	0	0	0	0	5000	5000	0	0	2410	2484	1470	1495	5000	5000	5000	4990	10	9	13	11	47	46	0	0
977	baseline	1	11469	11468	60015	59303	397252	402038	36264	32191	0	0	1	2	4999	4998	0	0	2157	2115	3238	3217	4999	4998	5000	4990	8	7	12	11	99	96	0	0
977	baseline	2	11847	11607	59838	60248	399732	402640	33583	30505	0	0	3	0	4997	5000	0	0	2146	2285	3216	3305	4997	5000	5000	4990	8	7	11	11	98	100	0	0
977	baseline	3	11721	11809	60169	60250	400463	403826	32647	29115	0	0	2	3	4998	4997	0	0	2113	2272	3252	3253	4998	4997	5000	4990	8	7	11	10	90	100	0	0
978	baseline	1	7396	7319	27943	27675	444149	447093	25512	22913	0	0	0	0	5000	5000	0	0	1930	2053	2894	2859	5000	5000	5000	4990	6	5	8	7	57	48	0	0
